Ticker,CQ_EPS,NQ_EPS,CY_EPS,NY_EPS,CQ_Rev,NQ_Rev,CY_Rev,NY_Rev,Year,Annual EPS,Annual Revenue,Date,Quarter EPS,Quarter Revenue,Previous Quarter EPS2,Previous Quarter EPS,Corrent Quarter EPS,Next Quarter EPS,Previous Annual EPS2,Previous Annual EPS,Corrent Annual EPS,Next Annual EPS,Previous Quarter Revenue2,Previous Quarter Revenue,Corrent Quarter Revenue,Next Quarter Revenue,Previous Annual Revenue2,Previous Annual Revenue,Corrent Annual Revenue,Next Annual Revenue
NOW,,,,,,,,,,,,2023/06/30,0.77,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/03/31,0.84,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/12/31,0.88,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/09/30,0.5,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/06/30,0.2,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/03/31,0.47,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2021/12/31,0.29,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2021/09/30,0.42,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2023,,8971000000.0,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2022,,7245000000.0,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2021,,5896000000.0,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/12/31,,2437000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/09/30,,2288000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/06/30,,2150000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/03/31,,2096000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/12/31,,1940000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/09/30,,1831000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/06/30,,1752000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/03/31,,1722000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2021/12/31,,1615000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2021/09/30,,1512000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
AXP,2.75,2.97,11.9,13.68,14640000000.0,15300000000.0,61320000000.0,66489999999.99999,,,,,,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,2023,,,,,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,2022,9.85,,,,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,2021,10.02,,,,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/12/31,2.62,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/09/30,3.3,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/06/30,2.89,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/03/31,2.4,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/12/31,2.07,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/09/30,2.47,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/06/30,2.57,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/03/31,2.73,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2021/12/31,2.18,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2021/09/30,2.27,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,2023,,60363000000.0,,,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,2022,,52560000000.0,,,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,2021,,43147000000.0,,,,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/12/31,,17747000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/09/30,,17179000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/06/30,,16724000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2023/03/31,,15714000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/12/31,,15383000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/09/30,,14352000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/06/30,,13834000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2022/03/31,,12056000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2021/12/31,,12437000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
AXP,,,,,,,,,,,,2021/09/30,,11235000000.0,33.6,26.6,14.6,2.8,-1.7,,,15.0,19.7,15.4,-6.8,-8.5,21.8,14.8,1.6,8.4
BX,0.98,1.09,4.94,6.15,2530000000.0,2750000000.0,12340000000.0,14910000000.0,,,,,,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,2022,2.36,,,,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,2021,8.13,,,,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,2020,1.5,,,,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/12/31,1.11,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/09/30,0.94,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/06/30,0.93,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/03/31,0.97,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/12/31,1.07,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/09/30,1.06,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/06/30,1.49,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/03/31,1.55,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2021/12/31,1.71,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2021/09/30,1.28,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,2022,,7132632000.0,,,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,2021,,16652351000.0,,,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,2020,,5233168000.0,,,,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/12/31,,1285000000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/09/30,,2541300000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/06/30,,2814700000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2023/03/31,,1381800000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/12/31,,1704100000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/09/30,,1058099999.9999999,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/06/30,,629220000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2022/03/31,,5126300000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2021/12/31,,5762700000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
BX,,,,,,,,,,,,2021/09/30,,6224300000.0,-11.3,3.7,1.0,17.2,442.0,-71.0,109.3,24.5,140.2,-24.6,83.1,-2.3,218.2,-57.2,73.0,20.8
ISRG,1.41,1.56,6.25,7.32,1870000000.0,1980000000.0,7990000000.0,9230000000.0,,,,,,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,2023,,,,,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,2022,3.65,,,,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,2021,4.66,,,,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/12/31,1.18,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/09/30,1.16,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/06/30,1.18,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/03/31,1.0,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/12/31,0.91,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/09/30,0.9,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/06/30,0.85,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/03/31,1.0,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2021/12/31,1.04,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2021/09/30,1.04,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,2023,,7124100000.0,,,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,2022,,6222200000.0,,,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,2021,,5710100000.0,,,,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/12/31,,1928300000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/09/30,,1743700000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/06/30,,1755900000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2023/03/31,,1696200000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/12/31,,1655000000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/09/30,,1557400000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/06/30,,1522100000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2022/03/31,,1487700000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2021/12/31,,1550700000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
ISRG,,,,,,,,,,,,2021/09/30,,1403300000.0,28.9,29.7,41.0,32.2,-21.7,,,17.1,12.0,16.5,10.2,12.8,9.0,14.5,12.2,15.5
LRCX,7.26,7.29,29.06,35.63,3720000000.0,3770000000.0,14770000000.0,17340000000.0,,,,,,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,2023,33.21,,,,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,2022,32.75,,,,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,2021,26.9,,,,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/12/31,7.52,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/09/30,6.85,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/06/30,5.98,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/03/31,6.99,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/12/31,10.71,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/09/30,10.42,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/06/30,8.83,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/03/31,7.4,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2021/12/31,8.53,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2021/09/30,8.36,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,2023,,17428516000.0,,,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,2022,,17227039000.0,,,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,2021,,14626150000.0,,,,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/12/31,,3758300000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/09/30,,3482100000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/06/30,,3207300000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2023/03/31,,3869600000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/12/31,,5277600000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/09/30,,5074100000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/06/30,,4635600000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2022/03/31,,4060400000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2021/12/31,,4226600000.0000005,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
LRCX,,,,,,,,,,,,2021/09/30,,4304500000.0,-34.3,-29.8,3.9,21.9,21.7,1.4,-12.5,22.6,-31.4,-28.8,-3.9,17.5,17.8,1.2,-15.3,17.4
PANW,1.29,1.53,5.51,6.48,2040000000.0,2300000000.0,8189999999.999999,9690000000.0,,,,,,,433.3,425.0,279.4,302.6,48.0,242.2,330.5,17.6,26.0,20.1,23.3,33.7,29.3,25.3,18.8,18.3
PANW,,,,,,,,,2023,1.28,,,,,433.3,425.0,279.4,302.6,48.0,242.2,330.5,17.6,26.0,20.1,23.3,33.7,29.3,25.3,18.8,18.3
PANW,,,,,,,,,2022,-0.9,,,,,433.3,425.0,279.4,302.6,48.0,242.2,330.5,17.6,26.0,20.1,23.3,33.7,29.3,25.3,18.8,18.3
PANW,,,,,,,,,2021,-1.73,,,,,433.3,425.0,279.4,302.6,48.0,242.2,330.5,17.6,26.0,20.1,23.3,33.7,29.3,25.3,18.8,18.3
PANW,,,,,,,,,,,,2023/10/31,0.63,,433.3,425.0,279.4,302.6,48.0,242.2,330.5,17.6,26.0,20.1,23.3,33.7,29.3,25.3,18.8,18.3
